ID,Produk sering beli,Saluran belanja,Motivasi utama pembelian,Hobi,Minat,Pernyataan: Membaca adalah bagian penting dari pengembangan diri saya,Pernyataan: Saya sering mencari inspirasi untuk kegiatan kreatif dari buku atau alat tulis,Pernyataan: Saya berusaha menerapkan gaya hidup minimalis dalam hal kepemilikan barang,Pernyataan: Saya nyaman menggunakan teknologi digital untuk membaca dan mencatat,Cluster
1995,Alat Seni,Toko alat tulis lainnya,Kado atau hadiah,Aktivitas Rekreasional,Daily needs,Sangat Setuju,Setuju,Netral,Setuju,0
1995,Alat Seni,Toko alat tulis lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Daily needs,Sangat Setuju,Setuju,Netral,Setuju,3
1996,Alat Seni,Toko buku independen lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Alat Seni,Sangat Setuju,Tidak Setuju,Setuju,Tidak Setuju,0
1996,Alat Seni,Toko buku independen lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Sangat Setuju,Tidak Setuju,Setuju,Tidak Setuju,0
1996,Buku Non-Fiksi,Toko buku independen lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Alat Seni,Sangat Setuju,Tidak Setuju,Setuju,Tidak Setuju,0
1996,Buku Non-Fiksi,Toko buku independen lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Sangat Setuju,Tidak Setuju,Setuju,Tidak Setuju,0
1996,Sport & mainanan,Toko buku independen lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Alat Seni,Sangat Setuju,Tidak Setuju,Setuju,Tidak Setuju,0
1996,Sport & mainanan,Toko buku independen lainnya,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Sangat Setuju,Tidak Setuju,Setuju,Tidak Setuju,0
1997,Alat Kantor/Sekolah,Toko buku independen lainnya,Kado atau hadiah,Aktivitas Rekreasional,Self Wear,Netral,Setuju,Sangat Tidak Setuju,Tidak Setuju,0
1997,Alat Kantor/Sekolah,Toko buku independen lainnya,Kado atau hadiah,Literasi,Self Wear,Netral,Setuju,Sangat Tidak Setuju,Tidak Setuju,3
1997,Alat Kantor/Sekolah,Toko buku independen lainnya,Kado atau hadiah,Seni,Self Wear,Netral,Setuju,Sangat Tidak Setuju,Tidak Setuju,0
1997,Buku Anak,Toko buku independen lainnya,Kado atau hadiah,Aktivitas Rekreasional,Self Wear,Netral,Setuju,Sangat Tidak Setuju,Tidak Setuju,2
1997,Buku Anak,Toko buku independen lainnya,Kado atau hadiah,Literasi,Self Wear,Netral,Setuju,Sangat Tidak Setuju,Tidak Setuju,3
1997,Buku Anak,Toko buku independen lainnya,Kado atau hadiah,Seni,Self Wear,Netral,Setuju,Sangat Tidak Setuju,Tidak Setuju,1
1997,Edukasi,Toko buku independen lainnya,Kado atau hadiah,Aktivitas Rekreasional,Self Wear,Netral,Setuju,Sangat Tidak Setuju,Tidak Setuju,2
1997,Edukasi,Toko buku independen lainnya,Kado atau hadiah,Literasi,Self Wear,Netral,Setuju,Sangat Tidak Setuju,Tidak Setuju,3
1997,Edukasi,Toko buku independen lainnya,Kado atau hadiah,Seni,Self Wear,Netral,Setuju,Sangat Tidak Setuju,Tidak Setuju,1
1998,Buku Anak,Website Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Daily needs,Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1998,Buku Anak,Website Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1998,Buku Anak,Website Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Daily needs,Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1998,Buku Anak,Website Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1998,Komik,Website Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Daily needs,Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1998,Komik,Website Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1998,Komik,Website Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Daily needs,Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1998,Komik,Website Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Self Wear,Setuju,Tidak Setuju,Tidak Setuju,Sangat Setuju,2
1999,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Aktivitas Rekreasional,Alat Seni,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,2
1999,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,2
1999,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Kado atau hadiah,Aktivitas Rekreasional,Alat Seni,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,0
1999,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Kado atau hadiah,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,2
1999,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Alat Seni,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,0
1999,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,2
1999,Alat Seni,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Aktivitas Rekreasional,Alat Seni,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,2
1999,Alat Seni,Aplikasi Gramedia Digital (ebook),Hiburan atau relaksasi,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,2
1999,Alat Seni,Aplikasi Gramedia Digital (ebook),Kado atau hadiah,Aktivitas Rekreasional,Alat Seni,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,2
1999,Alat Seni,Aplikasi Gramedia Digital (ebook),Kado atau hadiah,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,2
1999,Alat Seni,Aplikasi Gramedia Digital (ebook),Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Alat Seni,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,2
1999,Alat Seni,Aplikasi Gramedia Digital (ebook),Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Tidak Setuju,2
2000,Alat Kantor/Sekolah,Website Gramedia.com,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,edukasi,Setuju,Sangat Setuju,Sangat Setuju,Setuju,0
2000,Alat Kantor/Sekolah,Website Gramedia.com,Sebagai bentuk 'self-reward' atau apresiasi diri,Literasi,edukasi,Setuju,Sangat Setuju,Sangat Setuju,Setuju,0
2000,Alat Kantor/Sekolah,Website Gramedia.com,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Setuju,Sangat Setuju,Sangat Setuju,Setuju,0
2000,Alat Kantor/Sekolah,Website Gramedia.com,Untuk mengekspresikan kreativitas,Literasi,edukasi,Setuju,Sangat Setuju,Sangat Setuju,Setuju,0
2000,Edukasi,Website Gramedia.com,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,edukasi,Setuju,Sangat Setuju,Sangat Setuju,Setuju,0
2000,Edukasi,Website Gramedia.com,Sebagai bentuk 'self-reward' atau apresiasi diri,Literasi,edukasi,Setuju,Sangat Setuju,Sangat Setuju,Setuju,0
2000,Edukasi,Website Gramedia.com,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,edukasi,Setuju,Sangat Setuju,Sangat Setuju,Setuju,0
2000,Edukasi,Website Gramedia.com,Untuk mengekspresikan kreativitas,Literasi,edukasi,Setuju,Sangat Setuju,Sangat Setuju,Setuju,0
2001,Alat Seni,Website Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,Netral,1
2001,Komik,Website Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,Netral,1
2002,Alat Seni,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,Self Wear,Setuju,Netral,Setuju,Tidak Setuju,1
2002,Alat Seni,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Literasi,edukasi,Setuju,Netral,Setuju,Tidak Setuju,3
2003,Alat Kantor/Sekolah,Website Gramedia.com,Hiburan atau relaksasi,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Tidak Setuju,Sangat Setuju,2
2003,Alat Kantor/Sekolah,Website Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Tidak Setuju,Sangat Setuju,2
2003,Edukasi,Website Gramedia.com,Hiburan atau relaksasi,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Tidak Setuju,Sangat Setuju,2
2003,Edukasi,Website Gramedia.com,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Tidak Setuju,Sangat Setuju,2
2004,Alat Kantor/Sekolah,Website Gramedia.com,Hiburan atau relaksasi,Lifestyle,edukasi,Setuju,Tidak Setuju,Setuju,Netral,0
2004,Alat Kantor/Sekolah,Website Gramedia.com,Menambah pengetahuan,Lifestyle,edukasi,Setuju,Tidak Setuju,Setuju,Netral,0
2004,Alat Kantor/Sekolah,Website Gramedia.com,Untuk mengekspresikan kreativitas,Lifestyle,edukasi,Setuju,Tidak Setuju,Setuju,Netral,0
2004,Edukasi,Website Gramedia.com,Hiburan atau relaksasi,Lifestyle,edukasi,Setuju,Tidak Setuju,Setuju,Netral,0
2004,Edukasi,Website Gramedia.com,Menambah pengetahuan,Lifestyle,edukasi,Setuju,Tidak Setuju,Setuju,Netral,4
2004,Edukasi,Website Gramedia.com,Untuk mengekspresikan kreativitas,Lifestyle,edukasi,Setuju,Tidak Setuju,Setuju,Netral,0
2004,Komik,Website Gramedia.com,Hiburan atau relaksasi,Lifestyle,edukasi,Setuju,Tidak Setuju,Setuju,Netral,0
2004,Komik,Website Gramedia.com,Menambah pengetahuan,Lifestyle,edukasi,Setuju,Tidak Setuju,Setuju,Netral,4
2004,Komik,Website Gramedia.com,Untuk mengekspresikan kreativitas,Lifestyle,edukasi,Setuju,Tidak Setuju,Setuju,Netral,0
2005,Sport & mainanan,Aplikasi Gramedia.com,Sebagai bentuk 'self-reward' atau apresiasi diri,Lifestyle,edukasi,Sangat Setuju,Tidak Setuju,Setuju,Sangat Tidak Setuju,4
2005,Sport & mainanan,Aplikasi Gramedia.com,Sebagai bentuk 'self-reward' atau apresiasi diri,Literasi,edukasi,Sangat Setuju,Tidak Setuju,Setuju,Sangat Tidak Setuju,3
2006,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Sangat Setuju,2
2006,Komik,Aplikasi Gramedia Digital (ebook),Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,edukasi,Sangat Tidak Setuju,Setuju,Sangat Setuju,Sangat Setuju,2
2007,Alat Seni,Aplikasi Gramedia Digital (ebook),Kado atau hadiah,Lifestyle,edukasi,Sangat Tidak Setuju,Tidak Setuju,Setuju,Netral,2
2007,Alat Seni,Aplikasi Gramedia Digital (ebook),Kado atau hadiah,Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Setuju,Netral,1
2007,Alat Seni,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Lifestyle,edukasi,Sangat Tidak Setuju,Tidak Setuju,Setuju,Netral,2
2007,Alat Seni,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Setuju,Netral,1
2007,Alat Seni,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Sangat Tidak Setuju,Tidak Setuju,Setuju,Netral,1
2007,Alat Seni,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Setuju,Netral,1
2007,Komik,Aplikasi Gramedia Digital (ebook),Kado atau hadiah,Lifestyle,edukasi,Sangat Tidak Setuju,Tidak Setuju,Setuju,Netral,2
2007,Komik,Aplikasi Gramedia Digital (ebook),Kado atau hadiah,Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Setuju,Netral,2
2007,Komik,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Lifestyle,edukasi,Sangat Tidak Setuju,Tidak Setuju,Setuju,Netral,2
2007,Komik,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Setuju,Netral,2
2007,Komik,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Lifestyle,edukasi,Sangat Tidak Setuju,Tidak Setuju,Setuju,Netral,2
2007,Komik,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Seni,edukasi,Sangat Tidak Setuju,Tidak Setuju,Setuju,Netral,1
2008,Sport & mainanan,Aplikasi Gramedia.com,Hiburan atau relaksasi,Literasi,Alat Seni,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,2
2008,Sport & mainanan,Aplikasi Gramedia.com,Hiburan atau relaksasi,Literasi,Self Wear,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,2
2008,Sport & mainanan,Aplikasi Gramedia.com,Hiburan atau relaksasi,Literasi,edukasi,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,4
2008,Sport & mainanan,Aplikasi Gramedia.com,Menambah pengetahuan,Literasi,Alat Seni,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,4
2008,Sport & mainanan,Aplikasi Gramedia.com,Menambah pengetahuan,Literasi,Self Wear,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,4
2008,Sport & mainanan,Aplikasi Gramedia.com,Menambah pengetahuan,Literasi,edukasi,Netral,Netral,Sangat Tidak Setuju,Tidak Setuju,4
2009,Alat Kantor/Sekolah,Toko alat tulis lainnya,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,edukasi,Sangat Setuju,Setuju,Tidak Setuju,Netral,3
2009,Alat Kantor/Sekolah,Toko alat tulis lainnya,Menambah pengetahuan,Aktivitas Rekreasional,edukasi,Sangat Setuju,Setuju,Tidak Setuju,Netral,0
2010,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Alat Seni,Setuju,Netral,Setuju,Netral,0
2010,Edukasi,"Marketplace (Shopee, Tokopedia, dll.)",Untuk mengekspresikan kreativitas,Lifestyle,Alat Seni,Setuju,Netral,Setuju,Netral,0
2011,Alat Kantor/Sekolah,Toko Gramedia,Hiburan atau relaksasi,Seni,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju,0
2011,Alat Kantor/Sekolah,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju,0
2011,Alat Kantor/Sekolah,Toko Gramedia,Menambah pengetahuan,Seni,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju,0
2011,Edukasi,Toko Gramedia,Hiburan atau relaksasi,Seni,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju,1
2011,Edukasi,Toko Gramedia,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Seni,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju,1
2011,Edukasi,Toko Gramedia,Menambah pengetahuan,Seni,Self Wear,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Setuju,1
2012,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Aktivitas Rekreasional,Daily needs,Sangat Tidak Setuju,Setuju,Netral,Setuju,0
2012,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Netral,Setuju,0
2012,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Daily needs,Sangat Tidak Setuju,Setuju,Netral,Setuju,0
2012,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Netral,Setuju,0
2012,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Daily needs,Sangat Tidak Setuju,Setuju,Netral,Setuju,0
2012,Alat Kantor/Sekolah,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Netral,Setuju,0
2012,Alat Seni,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Aktivitas Rekreasional,Daily needs,Sangat Tidak Setuju,Setuju,Netral,Setuju,0
2012,Alat Seni,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Netral,Setuju,2
2012,Alat Seni,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Daily needs,Sangat Tidak Setuju,Setuju,Netral,Setuju,0
2012,Alat Seni,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Netral,Setuju,2
2012,Alat Seni,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Daily needs,Sangat Tidak Setuju,Setuju,Netral,Setuju,0
2012,Alat Seni,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Netral,Setuju,0
2012,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Aktivitas Rekreasional,Daily needs,Sangat Tidak Setuju,Setuju,Netral,Setuju,2
2012,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Netral,Setuju,2
2012,Sport & mainanan,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Daily needs,Sangat Tidak Setuju,Setuju,Netral,Setuju,2
2012,Sport & mainanan,Aplikasi Gramedia Digital (ebook),"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Netral,Setuju,2
2012,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Daily needs,Sangat Tidak Setuju,Setuju,Netral,Setuju,0
2012,Sport & mainanan,Aplikasi Gramedia Digital (ebook),Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Sangat Tidak Setuju,Setuju,Netral,Setuju,2
2013,Buku Anak,"Marketplace (Shopee, Tokopedia, dll.)",Sebagai bentuk 'self-reward' atau apresiasi diri,Literasi,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Tidak Setuju,Sangat Setuju,2
2013,Sport & mainanan,"Marketplace (Shopee, Tokopedia, dll.)",Sebagai bentuk 'self-reward' atau apresiasi diri,Literasi,Self Wear,Sangat Tidak Setuju,Sangat Setuju,Tidak Setuju,Sangat Setuju,2
2014,Alat Kantor/Sekolah,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Alat Kantor/Sekolah,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Alat Kantor/Sekolah,Aplikasi Gramedia.com,Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Alat Kantor/Sekolah,Aplikasi Gramedia.com,Menambah pengetahuan,Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Alat Kantor/Sekolah,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Alat Kantor/Sekolah,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Alat Seni,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Alat Seni,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Alat Seni,Aplikasi Gramedia.com,Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Alat Seni,Aplikasi Gramedia.com,Menambah pengetahuan,Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Alat Seni,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Alat Seni,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Novel Fiksi,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Aktivitas Rekreasional,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Novel Fiksi,Aplikasi Gramedia.com,"Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)",Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Novel Fiksi,Aplikasi Gramedia.com,Menambah pengetahuan,Aktivitas Rekreasional,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Novel Fiksi,Aplikasi Gramedia.com,Menambah pengetahuan,Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Novel Fiksi,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2014,Novel Fiksi,Aplikasi Gramedia.com,Untuk mengekspresikan kreativitas,Lifestyle,Self Wear,Tidak Setuju,Tidak Setuju,Sangat Tidak Setuju,Sangat Setuju,2
2015,Sport & mainanan,Toko buku independen lainnya,Kado atau hadiah,Literasi,Self Wear,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,2
2015,Sport & mainanan,Toko buku independen lainnya,Kado atau hadiah,Literasi,edukasi,Sangat Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,Sangat Tidak Setuju,0
2016,Novel Fiksi,Toko Gramedia,"Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)",Aktivitas Rekreasional,Self Wear,Netral,Sangat Setuju,Tidak Setuju,Netral,1
2016,Novel Fiksi,Toko Gramedia,Sebagai bentuk 'self-reward' atau apresiasi diri,Aktivitas Rekreasional,Self Wear,Netral,Sangat Setuju,Tidak Setuju,Netral,1
2016,Novel Fiksi,Toko Gramedia,Untuk mengekspresikan kreativitas,Aktivitas Rekreasional,Self Wear,Netral,Sangat Setuju,Tidak Setuju,Netral,1
2017,Buku Anak,Aplikasi Gramedia.com,Menambah pengetahuan,Seni,Daily needs,Setuju,Tidak Setuju,Sangat Tidak Setuju,Netral,1
2018,Buku Non-Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Seni,Alat Seni,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju,2
2018,Buku Non-Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Kado atau hadiah,Seni,edukasi,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju,0
2018,Buku Non-Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,Alat Seni,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju,2
2018,Buku Non-Fiksi,"Marketplace (Shopee, Tokopedia, dll.)",Sebagai bentuk 'self-reward' atau apresiasi diri,Seni,edukasi,Sangat Tidak Setuju,Sangat Tidak Setuju,Tidak Setuju,Sangat Setuju,0
