Produk sering beli,Saluran belanja,Motivasi utama pembelian,Hobi,Minat,Pernyataan: Membaca adalah bagian penting dari pengembangan diri saya,Pernyataan: Saya sering mencari inspirasi untuk kegiatan kreatif dari buku atau alat tulis,Pernyataan: Saya berusaha menerapkan gaya hidup minimalis dalam hal kepemilikan barang,Pernyataan: Saya nyaman menggunakan teknologi digital untuk membaca dan mencatat,cluster
{'Edukasi'},{'Toko Gramedia'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Lifestyle'}",{'Self Wear'},{'Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Komik', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Seni', 'Lifestyle'}","{'Self Wear', 'edukasi', 'Daily needs'}",{'Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},3
"{'Alat Seni', 'Alat Kantor/Sekolah', 'Buku Anak'}",{'Toko buku independen lainnya'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Literasi', 'Seni', 'Lifestyle'}",{'edukasi'},{'Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},2
"{'Novel Fiksi', 'Edukasi', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},{'Hiburan atau relaksasi'},"{'Aktivitas Rekreasional', 'Literasi', 'Seni'}","{'Self Wear', 'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Netral'},{'Tidak Setuju'},{'Setuju'},3
"{'Komik', 'Buku Anak', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},{'Kado atau hadiah'},"{'Aktivitas Rekreasional', 'Lifestyle'}",{'Self Wear'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},4
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Menambah pengetahuan', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni', 'Daily needs'}",{'Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
{'Alat Kantor/Sekolah'},{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}",{'Seni'},{'edukasi'},{'Netral'},{'Setuju'},{'Tidak Setuju'},{'Netral'},3
{'Alat Seni'},{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Seni'}","{'Self Wear', 'edukasi'}",{'Netral'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},3
{'Buku Anak'},{'Aplikasi Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},2
"{'Edukasi', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni'}",{'Netral'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},3
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Lifestyle'}",{'Alat Seni'},{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},0
{'Alat Seni'},{'Aplikasi Gramedia.com'},{'Hiburan atau relaksasi'},{'Lifestyle'},"{'Self Wear', 'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},2
{'Alat Kantor/Sekolah'},{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni'}",{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Setuju'},1
{'Buku Non-Fiksi'},{'Toko alat tulis lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Lifestyle'},"{'Self Wear', 'edukasi'}",{'Netral'},{'Setuju'},{'Sangat Setuju'},{'Netral'},0
"{'Buku Non-Fiksi', 'Komik'}",{'Aplikasi Gramedia.com'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi'}",{'Self Wear'},{'Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},0
{'Alat Kantor/Sekolah'},{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}",{'Alat Seni'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},0
"{'Komik', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Netral'},{'Setuju'},{'Tidak Setuju'},4
"{'Komik', 'Edukasi', 'Alat Seni'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Seni', 'Lifestyle'}",{'Alat Seni'},{'Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Setuju'},2
{'Komik'},{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},0
{'Alat Kantor/Sekolah'},{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Seni'}",{'Self Wear'},{'Sangat Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Netral'},0
"{'Novel Fiksi', 'Alat Seni'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Literasi'},"{'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},0
{'Komik'},{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}",{'Literasi'},"{'edukasi', 'Alat Seni'}",{'Netral'},{'Setuju'},{'Netral'},{'Sangat Setuju'},3
{'Buku Anak'},{'Website Gramedia.com'},"{'Menambah pengetahuan', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}",{'Lifestyle'},"{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Netral'},{'Netral'},{'Sangat Setuju'},3
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Untuk mengekspresikan kreativitas', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi'}","{'edukasi', 'Alat Seni', 'Daily needs'}",{'Netral'},{'Tidak Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},3
{'Alat Seni'},{'Toko alat tulis lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}",{'Alat Seni'},{'Setuju'},{'Sangat Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},2
"{'Novel Fiksi', 'Sport & mainanan'}",{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}","{'Literasi', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Netral'},2
{'Alat Seni'},{'Aplikasi Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Lifestyle'},"{'edukasi', 'Alat Seni'}",{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},2
"{'Buku Anak', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Literasi'},{'edukasi'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},0
{'Buku Anak'},{'Toko Gramedia'},{'Untuk mengekspresikan kreativitas'},{'Lifestyle'},"{'Self Wear', 'Alat Seni', 'Daily needs'}",{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Setuju'},1
{'Alat Kantor/Sekolah'},{'Toko alat tulis lainnya'},"{'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Seni'},{'edukasi'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},1
{'Alat Seni'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Literasi', 'Seni'}","{'Self Wear', 'Alat Seni'}",{'Sangat Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},0
"{'Novel Fiksi', 'Sport & mainanan'}",{'Toko buku independen lainnya'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Seni', 'Lifestyle'}",{'Daily needs'},{'Setuju'},{'Sangat Setuju'},{'Netral'},{'Tidak Setuju'},1
{'Sport & mainanan'},{'Website Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Lifestyle'}",{'edukasi'},{'Setuju'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},0
"{'Novel Fiksi', 'Buku Anak'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Hiburan atau relaksasi', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Netral'},{'Tidak Setuju'},{'Netral'},{'Sangat Setuju'},3
"{'Buku Non-Fiksi', 'Alat Seni', 'Sport & mainanan'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Seni'},{'Self Wear'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},1
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Seni'},"{'Self Wear', 'Alat Seni', 'Daily needs'}",{'Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Netral'},1
"{'Buku Non-Fiksi', 'Edukasi', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}",{'Literasi'},{'Daily needs'},{'Sangat Tidak Setuju'},{'Netral'},{'Setuju'},{'Tidak Setuju'},4
"{'Buku Anak', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan'}",{'Seni'},"{'edukasi', 'Daily needs'}",{'Setuju'},{'Tidak Setuju'},{'Setuju'},{'Netral'},2
"{'Novel Fiksi', 'Sport & mainanan', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Lifestyle'}","{'Self Wear', 'Alat Seni'}",{'Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
"{'Novel Fiksi', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{'Menambah pengetahuan', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}","{'edukasi', 'Alat Seni'}",{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},1
"{'Edukasi', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Menambah pengetahuan'},{'Lifestyle'},{'edukasi'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},{'Netral'},4
{'Buku Anak'},{'Aplikasi Gramedia.com'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni', 'edukasi'}",{'Sangat Setuju'},{'Sangat Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},2
{'Alat Kantor/Sekolah'},{'Aplikasi Gramedia.com'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},{'edukasi'},{'Tidak Setuju'},{'Sangat Setuju'},{'Netral'},{'Netral'},1
"{'Alat Seni', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Seni'}",{'edukasi'},{'Sangat Tidak Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Sangat Setuju'},4
{'Komik'},{'Toko Gramedia'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},"{'Self Wear', 'edukasi'}",{'Setuju'},{'Netral'},{'Tidak Setuju'},{'Tidak Setuju'},3
"{'Edukasi', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia Digital (ebook)'},{'Hiburan atau relaksasi'},"{'Aktivitas Rekreasional', 'Seni'}",{'Daily needs'},{'Tidak Setuju'},{'Setuju'},{'Netral'},{'Tidak Setuju'},1
"{'Sport & mainanan', 'Alat Seni'}",{'Aplikasi Gramedia.com'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Aktivitas Rekreasional', 'Seni'}",{'edukasi'},{'Setuju'},{'Sangat Setuju'},{'Setuju'},{'Setuju'},2
"{'Alat Seni', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Seni'}",{'edukasi'},{'Sangat Tidak Setuju'},{'Netral'},{'Netral'},{'Tidak Setuju'},4
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Aktivitas Rekreasional'},{'edukasi'},{'Tidak Setuju'},{'Setuju'},{'Tidak Setuju'},{'Setuju'},1
{'Sport & mainanan'},"{'Marketplace (Shopee, Tokopedia, dll.)'}","{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'edukasi', 'Daily needs'}",{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},0
"{'Alat Seni', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},{'Kado atau hadiah'},{'Aktivitas Rekreasional'},"{'Self Wear', 'Alat Seni', 'Daily needs'}",{'Netral'},{'Setuju'},{'Netral'},{'Tidak Setuju'},3
"{'Buku Anak', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},{'Untuk mengekspresikan kreativitas'},"{'Aktivitas Rekreasional', 'Seni'}",{'edukasi'},{'Sangat Setuju'},{'Setuju'},{'Tidak Setuju'},{'Tidak Setuju'},0
"{'Buku Anak', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Literasi', 'Seni'}",{'edukasi'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},{'Setuju'},1
"{'Buku Non-Fiksi', 'Alat Seni', 'Sport & mainanan'}",{'Toko Gramedia'},{'Menambah pengetahuan'},"{'Literasi', 'Seni'}","{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Netral'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},3
"{'Novel Fiksi', 'Alat Seni', 'Buku Anak'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Seni'}",{'Daily needs'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},{'Netral'},4
{'Buku Non-Fiksi'},{'Toko Gramedia'},{'Kado atau hadiah'},"{'Aktivitas Rekreasional', 'Literasi'}","{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Setuju'},1
"{'Sport & mainanan', 'Edukasi', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Menambah pengetahuan', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}",{'Literasi'},"{'Self Wear', 'edukasi'}",{'Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},3
{'Sport & mainanan'},{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'Alat Seni'}",{'Setuju'},{'Sangat Setuju'},{'Netral'},{'Sangat Setuju'},1
"{'Komik', 'Alat Seni'}",{'Aplikasi Gramedia Digital (ebook)'},"{'Hiburan atau relaksasi', 'Untuk mengekspresikan kreativitas'}",{'Aktivitas Rekreasional'},{'Self Wear'},{'Sangat Setuju'},{'Setuju'},{'Sangat Setuju'},{'Setuju'},0
"{'Novel Fiksi', 'Alat Seni'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', ""Sebagai bentuk 'self-reward' atau apresiasi diri""}",{'Seni'},{'Self Wear'},{'Sangat Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},{'Setuju'},0
{'Buku Non-Fiksi'},{'Aplikasi Gramedia Digital (ebook)'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Seni', 'Lifestyle'}","{'Self Wear', 'Alat Seni', 'edukasi'}",{'Sangat Setuju'},{'Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},4
"{'Buku Non-Fiksi', 'Alat Seni'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi', 'Lifestyle'}","{'Self Wear', 'Alat Seni', 'edukasi'}",{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},4
"{'Komik', 'Sport & mainanan', 'Novel Fiksi'}","{'Marketplace (Shopee, Tokopedia, dll.)'}","{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)'}","{'Literasi', 'Seni'}","{'Self Wear', 'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},0
"{'Sport & mainanan', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Toko Gramedia'},{'Menambah pengetahuan'},{'Aktivitas Rekreasional'},{'Self Wear'},{'Sangat Setuju'},{'Netral'},{'Sangat Tidak Setuju'},{'Setuju'},3
{'Alat Seni'},{'Toko Gramedia'},"{'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}",{'Seni'},{'Self Wear'},{'Tidak Setuju'},{'Tidak Setuju'},{'Netral'},{'Netral'},1
"{'Komik', 'Alat Seni'}",{'Toko Gramedia'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Seni', 'Lifestyle'}","{'Self Wear', 'Alat Seni'}",{'Setuju'},{'Sangat Tidak Setuju'},{'Netral'},{'Sangat Tidak Setuju'},2
"{'Buku Non-Fiksi', 'Edukasi', 'Sport & mainanan'}",{'Toko alat tulis lainnya'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}","{'Seni', 'Lifestyle'}","{'Self Wear', 'Alat Seni', 'edukasi'}",{'Setuju'},{'Sangat Setuju'},{'Tidak Setuju'},{'Setuju'},1
"{'Alat Seni', 'Alat Kantor/Sekolah', 'Buku Anak'}",{'Toko alat tulis lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}",{'Lifestyle'},"{'edukasi', 'Daily needs'}",{'Netral'},{'Sangat Tidak Setuju'},{'Tidak Setuju'},{'Sangat Setuju'},3
"{'Novel Fiksi', 'Alat Kantor/Sekolah'}",{'Toko alat tulis lainnya'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}","{'Literasi', 'Lifestyle'}","{'Self Wear', 'edukasi'}",{'Setuju'},{'Setuju'},{'Setuju'},{'Sangat Setuju'},2
"{'Novel Fiksi', 'Alat Kantor/Sekolah'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', 'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}",{'Aktivitas Rekreasional'},"{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Netral'},{'Netral'},{'Setuju'},1
{'Novel Fiksi'},{'Toko buku independen lainnya'},{'Kado atau hadiah'},"{'Aktivitas Rekreasional', 'Literasi', 'Seni'}",{'Self Wear'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Tidak Setuju'},2
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}","{'Marketplace (Shopee, Tokopedia, dll.)'}",{'Kado atau hadiah'},"{'Aktivitas Rekreasional', 'Seni'}",{'edukasi'},{'Setuju'},{'Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},2
"{'Edukasi', 'Buku Anak'}",{'Toko buku independen lainnya'},"{'Hiburan atau relaksasi', ""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)'}",{'Lifestyle'},{'Self Wear'},{'Sangat Tidak Setuju'},{'Setuju'},{'Setuju'},{'Tidak Setuju'},4
"{'Edukasi', 'Buku Anak', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},{'Menambah pengetahuan'},"{'Aktivitas Rekreasional', 'Literasi'}","{'Self Wear', 'Daily needs'}",{'Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},{'Sangat Setuju'},3
{'Buku Anak'},{'Website Gramedia.com'},"{'Menambah pengetahuan', 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Untuk mengekspresikan kreativitas'}","{'Aktivitas Rekreasional', 'Seni'}","{'edukasi', 'Daily needs'}",{'Tidak Setuju'},{'Sangat Setuju'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},1
"{'Sport & mainanan', 'Alat Seni'}",{'Toko buku independen lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Literasi'}","{'Self Wear', 'edukasi'}",{'Sangat Tidak Setuju'},{'Setuju'},{'Sangat Setuju'},{'Setuju'},0
"{'Sport & mainanan', 'Alat Kantor/Sekolah'}",{'Aplikasi Gramedia.com'},"{'Mendukung hobi (misalnya, melukis, dekorasi, musik, lainnya)', 'Kado atau hadiah'}","{'Seni', 'Lifestyle'}","{'edukasi', 'Daily needs'}",{'Sangat Setuju'},{'Netral'},{'Netral'},{'Sangat Setuju'},3
"{'Sport & mainanan', 'Alat Seni', 'Alat Kantor/Sekolah'}",{'Website Gramedia.com'},"{'Hiburan atau relaksasi', 'Menambah pengetahuan', 'Kado atau hadiah'}","{'Aktivitas Rekreasional', 'Seni'}","{'Self Wear', 'edukasi'}",{'Sangat Setuju'},{'Netral'},{'Setuju'},{'Tidak Setuju'},2
"{'Novel Fiksi', 'Alat Seni'}",{'Toko alat tulis lainnya'},"{""Sebagai bentuk 'self-reward' atau apresiasi diri"", 'Kebutuhan pekerjaan/sekolah (alat tulis, perlengkapan kantor)', 'Kado atau hadiah'}",{'Literasi'},{'edukasi'},{'Sangat Tidak Setuju'},{'Sangat Tidak Setuju'},{'Netral'},{'Setuju'},1
